"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"15","04","WC","847567",,,"","","15","04","WC","847567",,"","15","04","22",7.00,50.00,"PM","01",4.00,1.00,0.00,0.00,"","VULCAN","17.10","26",40.00,"4","1","022","R","L552","3",2446.00,"1","Y","SINGLE MAIN","2","2.09","1","SHPX","300097","008","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,14.00,0.00,0.00,4.00,0.00,6.00,0.00,0.00,203440.00,80025.00,"T202","",0.00,0.00,0.00,0.00,"T202","1","2","022",283465.00,,"26C043",0.00,"000000",0.00,"1","0","1","0","07","50","07","50","1","4",,"3L",,"","",388.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"DICKINSON","043","","","","N","CWR",,"L55281-22 WAS TRAVELING EAST ON THE IRON MOUNTAIN SUB MAIN LINE WHEN THEY EXPERIENCED AN EMERGENCY B","RAKE APPLICATION. THE CONDUCTOR WALKED THE TRAIN AND FOUND THAT 10 CARS HAD DERAILED. INVESTIGATION","REVEALED THE DERAILMENT WAS DUE TO A BROKEN RAIL. DERAILED CARS: SHPX 300097, KMNX 71041, GATX 32257",", CNA 412722, CNA 412921, CNIS 413558, CNIS 413450, CNA 406219, CNIS 413542, SHPX 433169","","","","","","","","","","","","0",45.77,-87.84,"2","2","","","","IRON MOUNTAIN"
,"15","04","WC","847700",,,"","","15","04","WC","847700",,"","15","04","23",11.00,25.00,"PM","12",10.00,0.00,0.00,0.00,"","GARY","45.40","18",34.00,"4","1","007","E","YKPS","4",7995.00,"7","Y","TRACK 3 NORTH POCKET","1","","2","SHPX","200893","001","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8200.00,250.00,"H706","H307",0.00,0.00,0.00,0.00,"H706","2","1","007",68450.00,,"18C089",0.00,"000000",0.00,"1","0","1","0","08","23","08","23","3","4",,"3L",,"","",367.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LAKE","089","00","00","","N","OTH",,"YARD JOB, YKPS04, WAS INSTRUCTED TO SHOVE INTO TRACK 3 NORTH. THE CONDUCTOR WAS ON THE REAR CAR MAKI","NG THE SHOVE TOWARDS 3 NORTH. THE CONDUCTOR LINED THE CUT INTO 3 NORTH POCKET INSTEAD OF 3 NORTH CAU","SING THE CARS TO SIDESWIPE AND DERAIL GTW 188173 AND GTW 188170 WHICH WERE STANDING ON 4 NORTH. THE","LEAD CAR OF THE SHOVE, SHPX 200893, WAS DAMAGED BUT DID NOT DERAIL.","","","","","","","","","","","","0",41.61,-87.37,"2","5","","","","MATTESON"
,"15","02","CWRO","201514",,,"","","15","02","CWRO","201514",,"","15","02","10",11.00,13.00,"AM","01",0.00,0.00,0.00,0.00,"","CLEVELAND","","39",20.00,"2","2","002","E","211","4",700.00,"7","Y","N. LADDER","1","","4","MT","000042","006","Y","MT","000047","007","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,7500.00,6000.00,"H701","",0.00,0.00,0.00,0.00,"H701","4","1","002",13500.00,,"39C035",0.00,"000000",0.00,"1","0","1","0","04","13","04","13","1","2",,"3",,"","",540.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CUYAHOGA","035","","","","N","OTH",,"CREW TIED INTO 7 LOADED BOTTLES ON THE NORTH LADDER TO TAKE THEM TO THE WEST BOF.  AS THEY STARTED P","ULLING, THEY NOTICED SOMETHING WAS NOT RIGHT SO THEY STOPPED.  THEY DISCOVERED THAT THE 2 REAR BOTTL","ES WERE ON THE GROUND WITH THE REAR BOTTLE AIMED TOWARDS SENECA 8 TRACK.  UPON INSPECTION, THE CREW","THAT HAD PLACED THE BOTTLES ON THE LEAD FOR THE 11 JOB TO PICK UP HAD RUN THROUGH THE SENECA 8 SWITC","H.  WHEN THE 11 JOB TIED ON AND STARTED PULLING, THE WHEELS WENT ON THE GROUND TOWARDS SENECA 8, PUL","LING THE BOTTLE NEXT TO IT OFF THE RAIL.","","","","","","","","","","0",41.28,-81.80,"2","5","K","","","SYSTEM"
,"15","01","BNSF","CA0115104",,,"","","15","01","STAM","INDUSTRY",,"","15","01","06",1.00,20.00,"AM","01",0.00,0.00,0.00,0.00,"","PERRIS","","06",40.00,"4","1","004","R","RCAL","4",942.00,"1","Y","3154","1","","4","NOKL","823981","007","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,4.00,0.00,0.00,3.00,0.00,4.00,0.00,0.00,29797.00,2000.00,"T110","",0.00,0.00,0.00,0.00,"T110","4","1","004",31797.00,,"06C065",0.00,"000000",0.00,"1","0","1","1","07","20","07","20","1","7",,"1L",,"","",135.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"RIVERSIDE","065","00","00","","N","OTH",,"R-CAL0161-05 DERAILED 7 RAILCARS WHILE PULLING OUT OF INDUSTRY TRACK 3154 DUE TO TRACK WIDE GAGE. NO","HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","",33.49,-117.14,"2","5","","","","SAN BERNARDINO"
,"15","01","GTW","839122",,,"","","15","01","XKIE","INDUSTRY",,"","15","01","28",12.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"","KINGSBURY","75.00","18",18.00,"4","1","008","E","M332","3",693.00,"1","Y","TRACK K105","1","","4","BNSF","000703","003","","","","000","",3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,147234.00,12771.00,"H703","",0.00,0.00,0.00,0.00,"H703","4","1","008",160005.00,,"18C091",0.00,"000000",0.00,"1","0","2","0","07","45","07","45","1","4",,"1L",,"","",568.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LA PORTE","091","","","","N","CWR",,"M33291-27 SHOVED INTO THE INDUSTRY, KINGSBURY ELEVATOR, HOLDING ONTO 11 CARS.  THEY SET OUT 6 AND TH","EN PULLED OUT TOWARDS THE MAIN WHILE HOLDING ONTO 5 LOADS OF SAND.  WHILE PULLING OUT, THE FIRST 2 E","NGINE MADE IT OVER THE SWITCH POINT BEFORE THE 3RD UNIT BNSF 705 AND FOLLOWING 2 CARS - MRMX 131372","AND CBFX 313900 DERAILED.  RAILCAR TILX 332498 SUSTAINED DAMAGE BUT DID NOT DERAIL.  THE CREW WAS OP","ERATING UNDER INDUSTRY TRACKAGE WHILE PULLING BACK OUT TO THE MAIN.  IT WAS FOUND THAT THE CONDUCTOR","HAD FAILED TO PROPERLY LOCK THE SWITCH HANDLE IN THE SWITCH KEEPER.","","","","","","","","","","0",41.52,-86.69,"2","5","Z","","","SOUTH BEND"
"K","15","01","ATK","135866",,,"","","15","01","ATK","135866",,"","15","01","08",3.00,20.00,"AM","01",0.00,0.00,0.00,0.00,"","BEECH GROVE","","18",-8.00,"4","1","005","E","850","1",0.00,"7","Y","BEECH GROVE","1","","2","AMT","058002","001","N","","","000","",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,13361.00,0.00,"T311","",0.00,0.00,0.00,0.00,"T311","2","1","005",13361.00,,"18C097",0.00,"000000",0.00,"1","0","0","0","02","","","","1","4",,"1L",,"","",297.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MARION","097","","","","N","CWR",,"INBOUND TRAIN 850 WITH BUSINESS CAR 58002 WAS BEING PUSHED INTO THE NORTH TRACK OF THE COACH SHOP WH","EN BUSINESS CAR 58002 DERAILED AT SWITCH 29.  THE SWITCH DID NOT LOCK INTO PLACE DUE TO SNOW AND ICE","BUILDUP AND THE CAR 58002 SPLIT THE RAIL AT THE SWITCH.  AMTRAKS EQUIPMENT DAMAGE IS $13,361.00.","","","","","","","","","","","","","0",39.72,-86.08,"2","5","","","","CEN"
,"15","02","UP","0215SL006",,,"","","15","02","UP","0215SL006",,"","15","02","19",4.00,50.00,"AM","01",0.00,0.00,0.00,0.00,"","SALEM","252.0","17",-5.00,"4","2","000","R","AGBS","2",2584.00,"1","N","TRACK 1","1","","2","ETTX","851036","004","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24473.00,0.00,"T220","",0.00,0.00,0.00,0.00,"T220","2","1","006",66916.00,,"17C121",0.00,"000000",0.00,"0","0","0","0","","","","","1","4",,"1L",,"","",241.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MARION","121","","","","N","OTH",,"ADESPJ- 18 DERAILED 8 LOADED CARS WHILE CREW WAS YARDING TRAIN.  THE DERAILED CARS ALSO DAMAGED BUT","DID NOT DERAIL 7 CARS ON THE AGBSM-16 WHICH WAS TIED DOWN IN THE ADJACENT TRACK.  CAUSE OF THE DERAI","LMENT WAS DETERMINED TO BE A BROKEN RAIL.","","","","","","","","","","","","","0",38.64,-88.91,"2","5","","","","SALEM SUB"
,"15","01","CSX","000140854",,,"","","15","01","CSX","000140854",,"","15","01","31",10.00,52.00,"AM","01",0.00,0.00,0.00,0.00,"","BIRMINGHAM","0389.0","01",60.00,"2","1","009","R","Q026","1",5150.00,"1","Y","R01","1","0000.0","2","FEC","002230","048","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,5.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,144473.00,502120.00,"S011","",0.00,0.00,0.00,0.00,"S011","2","1","009",646593.00,,"01C073",0.00,"000000",0.00,"1","0","1","0","11","37","11","37","1","3",,"1L",,"","",233.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","073","","","","N","OTH",,"Q02630 WAS COMING THRU THE YARD INTO TRACK R01. AS THEY ENTERED THE YARD THE POWER SWITCH LOST CORRE","SPONDENCE AND THREW UNDER THE TRAIN CAUSING THE FEC 2230 TO SPLIT TRACKS R01 AND R02 AND DERAIL CAUS","ING TWO MORE CARS TO DERAIL ALSO.","","","","","","","","","","","","","0",33.54,-86.79,"2","5","","","","BOYLES TERMINAL"
,"15","03","TRRA","15008","15","03","BNSF","SF0315115","15","03","TRRA","15008",,"","15","03","17",6.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"","VENICE","8.0","17",49.00,"3","1","000","","","2",0.00,"",,"SOUTH END, 1/5 LEVEE","1","","2","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11834.00,"T199","",0.00,0.00,0.00,0.00,"T211","2","1","008",31834.00,,"17C119",0.00,"000000",0.00,,,,,"","","","","2","4",,"3S",,"","",144.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MADISON","119","","","","","OTH",,"BNSF 5150 (LIGHT LOCOMOTIVE CONSIST) CONTROLLING LOCOMOTIVE BUT TRAILING LOCOMOTIVE IN MOVEMENT, WHI","LE SHOVING OVER THE 51 SWITCH THEY DERAILED.","","","","","","","","","","","","","","",38.67,-90.16,"2","5","","","","MERCHANTS"
,"15","04","CSX","000145431",,,"","","15","04","CSX","000145431",,"","15","04","24",12.00,58.00,"AM","01",0.00,0.00,0.00,0.00,"","BIRMINGHAM","0389.0","01",70.00,"4","1","004","R","Y295","2",0.00,"7","Y","R09","1","0000.0","2","TTGX","160355","007","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,8.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,57367.00,2120.00,"M599","",0.00,0.00,0.00,0.00,"M599","2","1","004",59487.00,,"01C073",0.00,"000000",0.00,"0","0","0","0","","","","","1","3",,"1L",,"","",740.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","073","","","","N","OTH",,"THE Y29523, ON-DUTY AT 1600, WAS INSTRUCTED TO MOVE 41 CARS FROM E01 TO S10 (31 LOADS, 10 EMPTIES, 3","478 TONS, 3040 FEET). TO DO THIS, THE JOB HAD TO GO THROUGH R09 AND ENTER THE SOUTH YARD FROM THE NO","RTH END. THE JOB BEGAN TO PULL AND STOPPED AT THE 302 SWITCH UNTIL THE CREW HAD PERMISSION FROM THE","YARDMASTER TO PROCEED SOUTH.  THE JOB THEN STOPPED AGAIN AT THE NORTH END OF THE R09 TO GET PERMISSI","ON TO CONTINUE SOUTH PAST THE YARDMASTER INDICATOR. ONCE THE TRAIN BEGAN TO PULL THE SECOND TIME, TH","E SEVENTH CAR (TTGX 160355) IMMEDIATELY DERAILS AND IS PULLED APPROXIMATELY 445 FEET UNTIL THE 11TH","CAR BREAKS THE EAST RAIL, DERAILING THREE MORE CARS AFTER THEY IMPACT THE BROKEN RAIL. IN TOTAL, SEV","EN CARS DERAILED, LINES 7-13 IN CONSIST.","","","","","","","","1",33.51,-86.80,"2","5","","","","BOYLES TERMINAL"
,"15","04","NS","115345",,,"","","15","04","NS","115345",,"","15","04","20",3.00,1.00,"PM","01",0.00,0.00,0.00,0.00,"","GREENCASTLE","HW063.","42",72.00,"2","2","004","R","I13H","3",1481.00,"1","Y","GREENCASTLE LEAD STO","1","0000","2","TTRX","370095","018","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,41800.00,1399.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","004",43199.00,,"42C055",0.00,"000000",0.00,"1","0","1","0","06","37","06","37","1","2",,"1L",,"","",118.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"FRANKLIN","055","","","","N","OTH",,"NS TRAIN I13H120 SHOVING EAST WITH 3 ENGINES, 0 LOADS, 22 EMPTIES, AND 4977 FEET DERAILED TTAX 55452","5 AND TTRX 370095.","","","","","","","","","","","","","","0",39.79,-77.72,"2","5","K","","","HARRISBURG"
"K","15","02","ATK","136161",,,"","","15","02","ATK","136161",,"","15","02","03",4.00,45.00,"PM","13",0.00,0.00,0.00,0.00,"","DARBY","0006.1","42",22.00,"2","1","110","E","85","2",0.00,"2","Y","3","7","","1","AMT","000601","001","","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9502.00,3968.00,"E77L","",0.00,0.00,0.00,0.00,"E77L","1","7","110",13470.00,,"42C045",0.00,"000000",0.00,"1","0","1","1","09","05","09","05","1","2",,"1L",,"","",202.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"DELAWARE","045","","","","Y","CWR",,"TRAIN 85 SUFFERED PANTOGRAPH DAMAGE ON LOCOMOTIVE E/601 DUE TO THE PANTOGRAPH STRIKING A BROKEN HANG","ER AT MP 6.1 BREAKING THE CARBON STRIP ON THE PANTOGRAPH IN HALF.  AMTRAKS TOTAL DAMAGE IS $13,470.0","0.","","","","","","","","","","","","","0",39.89,-75.29,"1","1","","","","MAD"
,"15","02","UP","0215LV006",,,"","","15","02","UP","0215LV006",,"","15","02","16",5.00,35.00,"AM","05",0.00,0.00,0.00,0.00,"","BEAUMONT","281.5","48",55.00,"4","2","001","E","","3",0.00,"5","N","BOWL 11","1","","2","PLCX","044059","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,788.00,0.00,"M507","",0.00,0.00,0.00,0.00,"M507","2","1","002",16315.00,,"48C245",0.00,"000000",0.00,"0","0","0","0","","","","","1","5",,"1L",,"","",644.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","245","","","","N","OTH",,"THE YBM31R-15 WAS HUMPING A CUT OF 45 CAS.  WHEN THEY HUMPED LINE 25, PLCX44059 TO BOWL 11, IT STALL","ED BY THE TIME THE CAR STALLED, THEY HAD CUT OFF ANOTHER TWO CARS AND THEY WERE GOING TO BOWL 13.  T","HE CAR DID NOT CLEAR, AND ONE OF THE TWO THAT WERE CUT OFF CORNERED THE PLCX44059.  THERE IS NO STAL","L PROTECTION ON THE BEAUMONT HUMP.  MANAGEMENT WAS NOT NOTIFIED OF THIS COLLISION AND THE CARS WERE","MOVED.  INVESTIGAION COULD ONLY BE DONE BY YARD VIDEO WHICH PROVIDED INCOMPLETE INFORMATION.  BECAUS","E OF THIS A THOROUGH INVESTIGATION COULD NOT BE COMPLETED PROPERLY AND EXACT CAUSE COULD NOT BE DETE","RMINED.  NOTHING DERAILED.  CAR DAMAGE ONLY.","","","","","","","","","0",30.07,-94.14,"2","5","K","","","LAFAYETTE SUB"
,"15","01","KCS","15011603",,,"","","15","01","KCS","15011603",,"","15","01","16",3.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"","PORT ARTHUR","0784.3","48",59.00,"2","1","007","E","YPA1","1",7672.00,"1","Y","701 MOTIVA","1","","4","KCS","030056","048","Y","","","000","",1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,4550.00,15470.00,"M599","",0.00,0.00,0.00,0.00,"M599","4","1","007",20020.00,,"48C245",0.00,"000000",0.00,"1","0","1","0","07","15","07","15","1","5",,"1L",,"","",69.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","245","","","","N","OTH",,"THE CREW WAS PULLING OUT OF THE INDUSTRY AND AND DERAILED THREE CARS.","","","","","","","","","","","","","","","0",29.87,-93.95,"2","5","K","","","BEAUMONT"
,"15","02","CWRO","201512",,,"","","15","02","CWRO","201512",,"","15","02","07",12.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"","CLEVELAND","","39",35.00,"2","1","007","E","221","1",980.00,"7","Y","778","1","","4","CWRO","000996","008","Y","CWRO","000526","009","Y",0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,5000.00,15000.00,"T103","M199",0.00,0.00,0.00,0.00,"T103","4","1","007",20000.00,,"39C035",0.00,"000000",0.00,"1","0","3","0","05","15","05","15","1","2",,"3",,"","",293.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CUYAHOGA","035","","","","N","OTH",,"AFTER PULLING 18 LOADED SLAB CARS FROM THE MIDDLE YARD, 221 JOB STARTED TO SHOVE NORTH FROM TRACK 77","8 ON TO 700 TRACK TO RESPOT 703N.  THE RAIL ROLLED UNDER THE 8TH CAR CWRO 996, CAUSING IT AND THE TR","AILING 6 CARS TO DERAIL.  THE RAIL ROLLED DUE TO THE SOFT, WET AND THAWING GROUND CONDITIONS.","","","","","","","","","","","","","0",41.28,-81.80,"2","5","K","","","SYSTEM"
,"15","01","SCAX","012054",,,"","","15","01","BNSF","CA0115118",,"","15","01","20",3.00,58.00,"PM","09",0.00,0.00,0.00,0.00,"","NORWALK","152.2","06",64.00,"2","2","050","R","M704","3",0.00,"3","Y","#2 MAIN","4","41.53","1","ML","000858","001","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15224.00,0.00,"M404","",0.00,0.00,0.00,0.00,"M404","1","4","050",15224.00,,"06C037",0.00,"000000",0.00,"1","0","1","0","07","04","07","04","2","7",,"3L",,"","",190.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LOS ANGELES","037","00","00","","Y","CWR",,"TRAIN 704 ""HIT SOMETHING"" AT MILE POST 152.2  FRONT END OF LOCOMOTIVE LEFT SIDE BENT.  LATE REPORT B","ASED ON MECHANICAL DAMAGE REPORT RECEIVED 4/3/2015.  QUESTIONS 12, 50 & 51 UPDATED 5.1.15.","","","","","","","","","","","","","","0",33.96,-118.09,"1","1","Q","","","SAN BERNARDINO"
,"15","01","NS","113938",,,"","","15","01","NS","113938",,"","15","01","21",1.00,10.00,"AM","01",0.00,0.00,0.00,0.00,"","LAFAYETTE","D253.1","18",32.00,"4","1","009","R","DL43","3",0.00,"7","Y","SINGLE MAIN TRACK","1","0000","1","NS","000961","002","N","CSXT","161220","019","N",3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16945.00,800.00,"E34C","",0.00,0.00,0.00,0.00,"E34C","1","1","009",17745.00,,"18C157",0.00,"000000",0.00,"1","0","1","0","01","12","01","12","1","4",,"1L",,"","",145.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"TIPPECANOE","157","","","","N","OTH",,"DL43 SHOVING EASTWARD WITH 4 X 21 ON EAST YARD LEAD DERAILED ENG NS 961 (R3/L3) WHEN UNIT RAN OVER B","-END DRAWBAR OUT OF 19TH HEAD CAR CSX 161220.","","","","","","","","","","","","","","0",40.44,-86.85,"2","3","L","","","ILLINOIS"
,"15","01","NS","113939",,,"","","15","01","NS","113939",,"","15","01","20",8.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"","PINEVILLE","GR024.","54",47.00,"4","1","018","R","U75U","3",3570.00,"1","Y","SINGLE MAIN TRACK","2","0001","1","NS","026053","110","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,22000.00,21500.00,"M201","",0.00,0.00,0.00,0.00,"M201","1","2","018",43500.00,,"54C109",0.00,"000000",0.00,"1","0","1","0","12","","05","15","1","2",,"1L",,"","",171.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"WYOMING","109","","","","N","CWR",,"U75U520 TRAVELING EAST ON THE GUYANDOT RIVER MAIN AT MP GR 23.2 DERAILED THE 110TH CAR (NS 26053) R","AND L 1,2 WHEELS AND THE 111TH CAR (NS 40235) ALL WHEELS FROM HEAD END.","","","","","","","","","","","","","","0",37.58,-81.65,"1","1","Q","","","POCAHONTAS"
,"15","05","UP","0515NP018",,,"","","15","05","UP","0515NP018",,"","15","05","25",3.00,37.00,"PM","01",5.00,0.00,0.00,0.00,"","NORTH PLATTE","286.7","31",70.00,"2","2","010","E","","3",7696.00,"6","N","EAST DEPARTURE 303","1","","2","SSW","023830","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,7.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,14572.00,0.00,"H503","",0.00,0.00,0.00,0.00,"H503","2","1","010",93274.00,,"31C111",0.00,"000000",0.00,"0","0","0","0","","","","","3","6",,"1L",,"","",626.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LINCOLN","111","00","00","","N","CWR",,"THE YNP04R-25 WAS TRIMMING DOWN EAST DEPARTURE 303 IN COUPLE SPEED WHEN THE SWITCHMAN ON THE JOB MOV","ED THE THROTTLE TO SEVEN, CAUSING A KNUCKLE TO BREAK AND THE TRAIN TO BREAK IN TWO.  AFTER PULLING D","OWN TO THE EAST END OF THE RAIL AND STOPPING, THE REAR PORTION OF THE TRAIN CAUGHT UP TO THE STOPPED","CUT AND COLLIDED INTO THE STOPPED PORTION CAUSING THE DRGW50815, UP466203, SSW23830, AND TBOX665848","ON 2/303 TO DERAIL AND CAUSING DAMAGE TO THE UP465215.  THE DERAILED CARS THEN IMPACTED THE CARS IN","THE ADJACENT RAILS AND CAUSED THE TCIX200024 AND THE ACFX94435 IN  02/304 TO DERAIL AND THE BWRX130","130 IN 02/302 WAS DAMAGED.","","","","","","","","","0",41.14,-100.80,"2","5","","","","NORTH PLATTE TERMINA"
,"15","05","IC","849638",,,"","","15","05","IC","849638",,"","15","05","11",11.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"","MEMPHIS","386.80","47",85.00,"2","1","004","E","R907","2",0.00,"7","Y","TRACK MH03","1","","2","UTLX","642575","011","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16500.00,600.00,"H312","",0.00,0.00,0.00,0.00,"H312","2","1","004",17100.00,,"47C157",0.00,"000000",0.00,"1","0","1","1","04","30","04","30","1","3",,"1L",,"","",202.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"SHELBY","157","00","00","","N","OTH",,"R90771-11 WAS KICKING CARS FROM MAIN 1 ON THE NORTH END OF HOLLYWOOD YARD. THEY KICKED UTLX 642575 I","NTO GATX 204931 THAT WAS IN THE TURNOUT RESULTING IN THE DRAWBARS BYPASSING AND GATX 204931 DERAILIN","G.","","","","","","","","","","","","","0",35.18,-89.96,"2","5","","","","FULTON"
